Date;Year;Month;Day;Tavg;Pavg;Savg;Wavg;PrHuavg;Huavg;Pravg
30.11.2015;2015;11;30;5.1;7.5;2.7;8.0;7.1;80.6;999.1
01.12.2015;2015;12;1;4.2;.5;2.5;6.3;6.8;82.8;1007.0
02.12.2015;2015;12;2;3.8;.6;3.4;3.0;7.3;91.3;1020.2
03.12.2015;2015;12;3;8.0;.0;.0;3.4;9.8;91.0;1025.1
04.12.2015;2015;12;4;6.8;.0;.0;7.1;7.9;80.8;1020.7
05.12.2015;2015;12;5;7.8;.0;.0;6.9;7.6;72.1;1019.8
06.12.2015;2015;12;6;8.5;.0;2.4;8.0;7.1;64.1;1014.7
07.12.2015;2015;12;7;7.3;.0;5.0;5.3;7.9;77.4;1026.9
08.12.2015;2015;12;8;1.8;.0;.0;3.9;6.8;97.4;1035.5
09.12.2015;2015;12;9;6.0;1.1;.0;4.8;8.8;93.8;1028.2
10.12.2015;2015;12;10;3.4;.0;3.3;4.4;6.8;87.3;1029.6
11.12.2015;2015;12;11;2.0;.9;.0;5.3;6.3;89.4;1017.4
12.12.2015;2015;12;12;3.9;.2;1.9;5.0;6.9;85.6;1011.9
13.12.2015;2015;12;13;3.5;8.3;.0;5.4;7.1;91.0;1010.1
14.12.2015;2015;12;14;.8;.0;4.1;3.1;5.2;81.0;1024.4
15.12.2015;2015;12;15;.0;.0;.6;2.1;5.5;90.6;1027.6
16.12.2015;2015;12;16;-2.8;.7;1.1;3.1;4.8;95.8;1031.0
17.12.2015;2015;12;17;3.3;.1;.0;4.3;7.6;97.4;1019.2
18.12.2015;2015;12;18;9.7;.0;.2;4.6;10.9;91.0;1015.3
19.12.2015;2015;12;19;9.4;.0;.4;4.3;10.1;86.3;1018.2
20.12.2015;2015;12;20;8.6;.0;.5;4.9;10.1;91.0;1018.3
21.12.2015;2015;12;21;7.8;6.0;.0;4.1;9.8;92.4;1015.2
22.12.2015;2015;12;22;8.6;.0;2.5;8.1;8.8;78.8;1012.2
23.12.2015;2015;12;23;10.7;.3;.3;6.8;10.6;82.4;1015.0
24.12.2015;2015;12;24;5.2;.0;5.5;5.5;7.5;85.4;1024.7
25.12.2015;2015;12;25;6.4;3.0;2.2;5.0;7.7;80.3;1020.5
26.12.2015;2015;12;26;4.9;19.9;.0;2.8;8.2;94.6;1016.7
27.12.2015;2015;12;27;5.7;.2;.0;3.8;8.8;94.9;1021.2
28.12.2015;2015;12;28;4.4;.4;.2;5.4;7.0;82.8;1028.7
29.12.2015;2015;12;29;-1.4;.0;6.8;4.1;3.8;69.4;1041.0
30.12.2015;2015;12;30;-3.7;.0;2.1;5.3;3.9;83.6;1042.1
31.12.2015;2015;12;31;-4.2;.0;6.5;6.3;3.2;70.5;1032.5
01.01.2016;2016;1;1;-6.9;.0;6.2;5.0;2.7;74.6;1029.9
02.01.2016;2016;1;2;-8.8;.0;3.7;5.9;2.2;67.9;1034.4
03.01.2016;2016;1;3;-12.0;.0;6.7;3.6;1.9;75.8;1027.3
04.01.2016;2016;1;4;-11.2;.0;6.7;3.5;1.8;69.6;1009.5
05.01.2016;2016;1;5;-11.5;.0;5.2;1.9;1.9;76.0;1006.3
06.01.2016;2016;1;6;-11.5;.0;.4;2.3;2.1;83.0;1009.4
07.01.2016;2016;1;7;-9.6;.0;.3;3.8;2.2;73.6;1009.6
08.01.2016;2016;1;8;-5.4;.8;.0;4.9;3.6;86.3;1001.9
09.01.2016;2016;1;9;.1;.0;2.4;2.5;5.6;90.9;1005.6
10.01.2016;2016;1;10;.2;.0;1.4;5.4;5.5;87.8;1004.3
11.01.2016;2016;1;11;.2;.9;.0;3.6;5.9;94.5;995.4
12.01.2016;2016;1;12;1.1;.8;.0;2.5;5.8;88.3;992.5
13.01.2016;2016;1;13;.4;.8;.0;4.5;5.2;82.9;999.9
14.01.2016;2016;1;14;-1.0;.4;.0;3.5;4.7;81.9;1009.4
15.01.2016;2016;1;15;-.3;.0;.0;2.4;5.6;94.0;1009.7
16.01.2016;2016;1;16;-2.1;.0;.0;3.1;3.8;73.0;1016.2
17.01.2016;2016;1;17;-3.4;.0;1.8;3.3;3.7;77.8;1019.7
18.01.2016;2016;1;18;-5.5;.0;5.5;2.9;3.4;84.3;1020.1
19.01.2016;2016;1;19;-5.6;.5;.7;4.1;3.5;84.1;1014.0
20.01.2016;2016;1;20;-3.4;6.2;1.8;5.5;3.9;81.4;1009.3
21.01.2016;2016;1;21;-1.0;.0;.2;3.8;4.8;84.3;1020.4
22.01.2016;2016;1;22;-3.6;.0;1.3;3.8;3.9;81.5;1031.6
23.01.2016;2016;1;23;-9.7;.0;6.1;3.9;2.5;84.1;1029.2
24.01.2016;2016;1;24;-1.1;.6;.2;3.0;5.3;90.9;1026.8
25.01.2016;2016;1;25;1.8;.5;.0;2.1;6.7;96.4;1020.8
26.01.2016;2016;1;26;3.6;.0;.0;4.4;7.4;93.1;1017.2
27.01.2016;2016;1;27;6.4;.6;.1;5.3;9.1;94.1;1009.8
28.01.2016;2016;1;28;6.5;.0;2.3;8.6;7.6;77.5;1009.7
29.01.2016;2016;1;29;4.0;.0;3.6;6.0;6.3;76.9;1016.5
30.01.2016;2016;1;30;7.0;2.7;.2;6.5;8.2;82.0;1005.8
31.01.2016;2016;1;31;2.9;.0;.0;5.8;6.2;83.0;999.0
01.02.2016;2016;2;1;3.5;.1;4.2;5.9;6.3;79.8;1005.3
02.02.2016;2016;2;2;7.6;.6;1.8;7.1;7.7;74.3;1001.0
03.02.2016;2016;2;3;4.5;.8;2.2;8.3;6.4;75.8;1001.6
04.02.2016;2016;2;4;2.0;.0;4.5;5.6;6.0;84.8;1008.8
05.02.2016;2016;2;5;1.2;.0;4.3;3.9;5.3;80.1;1018.1
06.02.2016;2016;2;6;3.1;.0;.0;4.8;7.2;93.0;1016.7
07.02.2016;2016;2;7;4.5;.6;7.8;6.4;7.0;83.3;1007.4
08.02.2016;2016;2;8;6.0;.0;5.8;6.4;7.3;79.0;1000.1
09.02.2016;2016;2;9;6.5;.0;.9;6.3;7.1;73.1;993.8
10.02.2016;2016;2;10;6.2;.0;.0;5.0;7.0;73.8;989.3
11.02.2016;2016;2;11;2.2;.5;.0;2.4;6.0;83.8;995.9
12.02.2016;2016;2;12;2.8;.4;.0;3.5;6.6;88.1;1000.9
13.02.2016;2016;2;13;.9;.0;1.8;2.3;6.0;92.5;1000.1
14.02.2016;2016;2;14;2.9;.1;.0;2.3;6.8;90.0;995.4
15.02.2016;2016;2;15;3.7;2.9;.0;3.6;7.5;94.6;1007.3
16.02.2016;2016;2;16;2.3;.0;3.3;4.3;5.4;74.1;1031.4
17.02.2016;2016;2;17;-.4;1.9;9.0;4.5;4.7;79.5;1033.2
18.02.2016;2016;2;18;3.7;.5;.0;4.5;6.8;85.1;1018.4
19.02.2016;2016;2;19;2.4;1.4;.0;3.3;6.2;85.6;1017.3
20.02.2016;2016;2;20;1.9;1.9;3.1;5.0;6.1;86.4;1011.9
21.02.2016;2016;2;21;5.2;4.5;2.7;4.8;7.3;82.8;1000.6
22.02.2016;2016;2;22;5.2;.1;.0;5.8;7.4;83.3;995.0
23.02.2016;2016;2;23;4.3;.0;2.6;4.6;6.5;78.6;1002.5
24.02.2016;2016;2;24;3.0;.0;1.8;5.1;6.2;81.6;1007.3
25.02.2016;2016;2;25;1.0;.0;3.0;4.4;5.1;78.5;1008.4
26.02.2016;2016;2;26;.4;.0;5.8;3.8;5.0;80.1;1010.3
27.02.2016;2016;2;27;-.2;.0;8.1;3.1;5.4;89.6;1016.7
28.02.2016;2016;2;28;.2;.0;7.4;1.6;5.4;86.4;1020.0
29.02.2016;2016;2;29;1.6;.0;.7;4.0;5.5;80.4;1026.3
01.03.2016;2016;3;1;1.5;.0;.3;4.3;5.3;78.8;1016.8
02.03.2016;2016;3;2;2.5;.0;1.6;5.0;6.1;83.9;1003.5
03.03.2016;2016;3;3;4.4;.6;.0;3.5;7.3;87.6;1003.5
04.03.2016;2016;3;4;4.0;.5;.0;3.6;7.4;91.8;1006.2
05.03.2016;2016;3;5;2.5;.0;.0;4.5;6.1;83.9;1004.8
06.03.2016;2016;3;6;5.0;.3;.4;4.9;7.4;85.1;997.8
07.03.2016;2016;3;7;4.9;.0;6.5;3.8;6.7;77.9;1005.4
08.03.2016;2016;3;8;3.8;.0;4.7;3.4;7.0;86.9;1012.2
09.03.2016;2016;3;9;3.3;.0;.2;2.5;6.7;87.0;1018.0
10.03.2016;2016;3;10;3.0;.0;1.0;4.3;6.2;81.8;1023.3
11.03.2016;2016;3;11;3.2;.0;.0;5.1;6.7;86.9;1027.8
12.03.2016;2016;3;12;2.3;.0;.0;4.5;6.2;86.0;1031.9
13.03.2016;2016;3;13;2.9;.0;9.2;3.8;6.2;81.6;1036.4
14.03.2016;2016;3;14;2.3;3.5;.0;4.1;6.3;87.6;1031.1
15.03.2016;2016;3;15;3.5;.0;.1;5.0;6.3;80.1;1028.3
16.03.2016;2016;3;16;1.9;.0;9.4;2.0;5.5;79.3;1034.4
17.03.2016;2016;3;17;4.0;.0;3.3;3.1;6.9;84.3;1023.9
18.03.2016;2016;3;18;3.9;.0;4.0;4.5;5.9;72.6;1014.5
19.03.2016;2016;3;19;3.4;.0;2.2;4.8;5.1;65.4;1015.2
20.03.2016;2016;3;20;5.2;.0;.0;3.9;6.5;74.0;1008.9
21.03.2016;2016;3;21;5.5;.3;5.1;4.1;6.7;75.5;1006.5
22.03.2016;2016;3;22;3.3;.3;6.7;3.5;6.1;78.8;1006.7
23.03.2016;2016;3;23;2.5;.0;4.7;3.4;4.9;69.3;1008.7
24.03.2016;2016;3;24;3.5;.0;3.3;2.8;5.5;70.6;1011.4
25.03.2016;2016;3;25;5.2;3.3;3.6;2.9;6.2;72.6;1011.4
26.03.2016;2016;3;26;5.3;.1;.2;2.9;8.0;89.5;1015.4
27.03.2016;2016;3;27;6.4;.0;9.0;6.8;7.0;74.9;1015.4
28.03.2016;2016;3;28;8.1;.5;10.8;4.9;6.9;65.9;1009.2
29.03.2016;2016;3;29;8.8;13.1;2.3;4.9;8.9;79.3;1003.2
30.03.2016;2016;3;30;6.1;1.6;4.2;3.6;8.0;84.5;1008.5
31.03.2016;2016;3;31;5.4;.2;2.2;3.3;7.2;80.9;1011.5
01.04.2016;2016;4;1;4.3;.0;5.5;4.0;6.0;73.5;1016.3
02.04.2016;2016;4;2;6.1;.0;11.8;2.5;5.5;62.4;1024.6
03.04.2016;2016;4;3;9.4;.0;10.5;4.0;6.1;53.9;1017.9
04.04.2016;2016;4;4;12.5;.0;6.8;3.8;7.8;55.1;1011.1
05.04.2016;2016;4;5;15.6;4.3;10.1;3.4;8.9;51.8;1006.3
06.04.2016;2016;4;6;11.6;.0;3.0;3.5;9.1;67.8;1005.9
07.04.2016;2016;4;7;9.5;.7;6.5;3.9;8.2;70.9;1008.2
08.04.2016;2016;4;8;7.7;.0;8.9;3.1;7.4;71.9;1011.0
09.04.2016;2016;4;9;6.8;.0;8.8;2.9;7.5;76.6;1011.7
10.04.2016;2016;4;10;7.1;.0;6.2;6.8;7.9;78.6;1015.4
11.04.2016;2016;4;11;7.3;.0;11.8;5.8;8.0;78.0;1018.3
12.04.2016;2016;4;12;8.7;1.0;6.1;3.0;9.0;80.5;1013.1
13.04.2016;2016;4;13;7.4;.4;.0;2.8;9.7;94.0;1006.8
14.04.2016;2016;4;14;6.4;.0;5.8;3.6;8.0;83.3;1008.2
15.04.2016;2016;4;15;7.9;.0;10.7;3.1;6.6;62.5;1008.7
16.04.2016;2016;4;16;12.7;.8;6.1;5.1;10.1;71.1;1003.4
17.04.2016;2016;4;17;8.5;3.6;2.0;3.1;9.8;87.5;1005.8
18.04.2016;2016;4;18;8.2;.0;6.9;5.4;6.2;58.8;1014.7
19.04.2016;2016;4;19;8.8;1.2;5.1;7.4;6.5;58.1;1013.5
20.04.2016;2016;4;20;7.8;.0;12.5;4.5;7.7;74.0;1020.3
21.04.2016;2016;4;21;8.7;.0;12.5;4.1;6.8;64.4;1019.5
22.04.2016;2016;4;22;7.9;.0;9.5;5.1;7.3;68.8;1011.7
23.04.2016;2016;4;23;6.2;1.6;7.3;2.6;6.6;70.5;1008.1
24.04.2016;2016;4;24;5.6;.2;8.1;3.0;7.0;77.4;1005.0
25.04.2016;2016;4;25;4.3;.0;6.3;2.3;6.3;77.0;1006.9
26.04.2016;2016;4;26;5.8;1.2;9.1;4.0;6.2;70.4;1003.7
27.04.2016;2016;4;27;6.7;.0;5.3;5.3;6.3;66.8;1006.1
28.04.2016;2016;4;28;7.2;.0;8.7;4.6;6.3;65.0;1011.9
29.04.2016;2016;4;29;7.6;.0;13.1;4.1;7.1;69.1;1021.8
30.04.2016;2016;4;30;9.0;.0;13.8;4.6;8.3;72.6;1023.6
01.05.2016;2016;5;1;9.1;.0;6.0;2.9;9.5;82.5;1024.6
02.05.2016;2016;5;2;9.5;.0;13.7;3.6;9.3;79.3;1024.7
03.05.2016;2016;5;3;10.9;.0;13.3;3.3;9.8;76.1;1018.3
04.05.2016;2016;5;4;10.9;.0;9.5;4.4;9.6;74.5;1022.6
05.05.2016;2016;5;5;11.0;.0;14.0;3.6;9.4;71.4;1026.7
06.05.2016;2016;5;6;11.8;.0;14.3;4.3;9.2;67.3;1024.2
07.05.2016;2016;5;7;13.1;.0;14.3;4.1;10.7;71.6;1022.1
08.05.2016;2016;5;8;15.3;.0;13.9;4.6;11.1;64.3;1023.1
09.05.2016;2016;5;9;15.8;.0;9.3;3.3;12.2;68.5;1022.7
10.05.2016;2016;5;10;17.3;2.3;13.4;2.8;11.6;62.0;1019.6
11.05.2016;2016;5;11;15.0;4.0;7.4;4.5;12.6;75.0;1014.8
12.05.2016;2016;5;12;12.9;3.8;11.4;5.3;12.0;80.5;1008.5
13.05.2016;2016;5;13;13.7;3.3;6.4;4.0;13.9;89.1;1000.9
14.05.2016;2016;5;14;12.5;.0;8.4;4.4;11.1;76.8;1000.2
15.05.2016;2016;5;15;9.0;1.2;7.9;4.6;8.3;72.9;1005.0
16.05.2016;2016;5;16;7.7;1.3;.0;5.3;8.4;80.4;1006.9
17.05.2016;2016;5;17;8.2;8.2;.4;3.6;9.3;85.3;1009.4
18.05.2016;2016;5;18;10.4;.0;3.6;1.8;9.8;79.0;1012.2
19.05.2016;2016;5;19;12.8;.0;11.1;2.5;10.0;70.4;1013.5
20.05.2016;2016;5;20;16.1;.0;8.1;2.0;11.6;65.3;1014.9
21.05.2016;2016;5;21;14.6;.0;8.3;2.4;12.4;74.9;1017.1
22.05.2016;2016;5;22;17.4;.0;13.5;2.6;13.7;71.0;1016.4
23.05.2016;2016;5;23;20.7;.0;14.8;4.8;14.6;62.0;1012.1
24.05.2016;2016;5;24;19.3;.0;14.8;3.4;13.4;60.6;1010.6
25.05.2016;2016;5;25;15.7;.0;12.3;3.5;14.0;79.3;1011.6
26.05.2016;2016;5;26;12.3;.0;3.4;2.9;11.8;83.1;1016.4
27.05.2016;2016;5;27;15.4;1.2;6.9;2.6;14.5;82.9;1017.6
28.05.2016;2016;5;28;17.4;.3;7.3;2.4;16.5;84.0;1016.7
29.05.2016;2016;5;29;21.7;.3;10.2;3.3;17.2;67.6;1013.3
30.05.2016;2016;5;30;20.9;.0;9.9;4.5;17.8;72.3;1011.7
31.05.2016;2016;5;31;19.8;1.4;8.0;3.8;18.2;79.4;1012.7
01.06.2016;2016;6;1;20.3;6.4;7.5;3.9;18.8;79.6;1014.2
02.06.2016;2016;6;2;21.0;.0;13.2;3.6;18.0;73.8;1014.7
03.06.2016;2016;6;3;21.0;.0;15.0;3.3;17.4;71.3;1013.8
04.06.2016;2016;6;4;18.2;.0;12.9;4.3;14.8;71.0;1014.0
05.06.2016;2016;6;5;15.8;.0;15.2;5.0;10.6;59.0;1018.5
06.06.2016;2016;6;6;14.2;.0;12.6;4.8;8.3;51.0;1024.3
07.06.2016;2016;6;7;13.6;.0;15.0;2.3;9.1;60.4;1024.7
08.06.2016;2016;6;8;16.6;.2;10.7;4.9;11.8;64.3;1015.2
09.06.2016;2016;6;9;14.2;.0;15.5;4.5;8.1;51.1;1015.0
10.06.2016;2016;6;10;12.4;.1;3.8;5.1;10.0;70.5;1006.5
11.06.2016;2016;6;11;12.5;.0;12.7;4.3;9.0;62.6;1011.6
12.06.2016;2016;6;12;12.3;.0;13.5;3.6;9.3;66.8;1013.6
13.06.2016;2016;6;13;13.9;.2;.2;4.5;11.3;71.3;1008.3
14.06.2016;2016;6;14;17.8;.0;5.2;3.5;12.3;61.3;1002.4
15.06.2016;2016;6;15;15.5;1.8;12.1;3.1;13.5;77.4;1001.5
16.06.2016;2016;6;16;17.5;3.3;6.7;3.4;14.5;74.5;1003.3
17.06.2016;2016;6;17;17.1;26.3;1.8;4.6;16.6;85.3;998.2
18.06.2016;2016;6;18;17.6;2.6;9.3;4.6;14.0;72.3;1011.1
19.06.2016;2016;6;19;17.8;.0;12.1;2.9;15.0;75.5;1019.3
20.06.2016;2016;6;20;14.9;4.5;3.1;2.9;13.4;79.1;1021.2
21.06.2016;2016;6;21;17.1;.1;3.9;3.8;15.9;82.5;1019.0
22.06.2016;2016;6;22;18.8;.0;10.1;2.8;16.1;75.3;1025.0
23.06.2016;2016;6;23;22.8;.0;15.5;3.0;18.0;67.6;1024.9
24.06.2016;2016;6;24;24.2;.0;15.5;3.8;21.0;70.8;1019.7
25.06.2016;2016;6;25;25.3;7.8;10.1;3.5;22.7;71.5;1014.0
26.06.2016;2016;6;26;20.5;4.3;8.0;3.6;20.0;83.0;1012.8
27.06.2016;2016;6;27;18.5;.0;10.4;2.5;14.0;67.9;1016.3
28.06.2016;2016;6;28;19.4;.2;7.7;2.0;15.4;69.6;1015.7
29.06.2016;2016;6;29;19.3;.0;6.9;2.5;15.8;70.5;1013.6
30.06.2016;2016;6;30;19.6;.0;9.6;2.1;16.9;74.6;1013.5
01.07.2016;2016;7;1;21.9;.0;10.8;2.8;17.7;69.8;1014.7
02.07.2016;2016;7;2;22.5;8.4;11.1;3.8;18.9;72.6;1012.0
03.07.2016;2016;7;3;16.8;.0;8.1;3.0;14.5;76.5;1016.4
04.07.2016;2016;7;4;15.4;.4;9.7;3.9;11.5;67.1;1018.1
05.07.2016;2016;7;5;17.7;2.1;9.1;2.6;12.2;62.8;1013.3
06.07.2016;2016;7;6;15.4;7.7;4.3;4.8;14.5;83.4;1003.4
07.07.2016;2016;7;7;16.4;.0;7.4;6.4;12.9;69.9;1013.2
08.07.2016;2016;7;8;17.5;3.3;4.6;3.4;14.2;72.0;1014.1
09.07.2016;2016;7;9;17.4;.0;4.4;4.1;15.4;78.5;1010.5
10.07.2016;2016;7;10;18.3;.8;4.7;2.6;17.2;81.5;1012.7
11.07.2016;2016;7;11;20.6;2.2;8.6;2.6;19.2;80.5;1007.3
12.07.2016;2016;7;12;20.4;.0;6.9;2.9;16.5;71.0;1010.3
13.07.2016;2016;7;13;18.5;3.3;6.6;3.0;16.0;75.4;1011.6
14.07.2016;2016;7;14;17.5;67.0;.4;5.6;17.3;87.1;1007.1
15.07.2016;2016;7;15;17.4;.0;4.2;5.8;14.8;75.3;1010.2
16.07.2016;2016;7;16;16.8;.0;6.3;2.8;13.8;73.8;1020.8
17.07.2016;2016;7;17;16.5;.0;6.7;3.1;14.6;77.9;1017.3
18.07.2016;2016;7;18;16.7;.0;3.9;2.8;14.4;76.3;1016.0
19.07.2016;2016;7;19;17.7;.0;13.8;3.6;15.7;78.0;1018.3
20.07.2016;2016;7;20;17.8;.0;14.5;2.9;15.0;74.8;1019.3
21.07.2016;2016;7;21;18.5;.0;12.9;3.1;16.4;77.9;1016.8
22.07.2016;2016;7;22;18.1;.3;.0;3.4;18.4;88.5;1017.3
23.07.2016;2016;7;23;19.2;.0;10.1;3.1;18.6;84.0;1019.9
24.07.2016;2016;7;24;19.1;.0;1.0;2.0;18.1;82.3;1020.7
25.07.2016;2016;7;25;21.0;.0;13.0;2.8;20.9;84.8;1018.2
26.07.2016;2016;7;26;20.8;.0;12.1;3.1;20.8;85.1;1017.7
27.07.2016;2016;7;27;21.3;.4;11.6;3.3;18.4;73.3;1017.5
28.07.2016;2016;7;28;20.7;.0;6.9;2.5;21.2;86.9;1013.8
29.07.2016;2016;7;29;19.7;5.9;9.2;2.1;19.0;84.0;1011.7
30.07.2016;2016;7;30;20.0;2.9;7.6;2.9;18.8;81.9;1010.2
31.07.2016;2016;7;31;19.5;6.5;7.8;3.0;18.5;82.5;1011.6
01.08.2016;2016;8;1;17.9;5.0;3.1;2.9;16.6;81.6;1012.2
02.08.2016;2016;8;2;16.5;1.6;8.3;2.9;14.2;78.4;1015.5
03.08.2016;2016;8;3;17.0;3.6;9.5;4.3;15.2;79.8;1013.7
04.08.2016;2016;8;4;21.9;.2;7.3;3.8;20.5;79.4;1010.3
05.08.2016;2016;8;5;18.5;12.7;.3;3.0;19.1;90.0;1013.3
06.08.2016;2016;8;6;17.3;1.9;5.5;3.9;16.2;83.3;1018.4
07.08.2016;2016;8;7;17.2;.0;10.9;4.6;13.4;70.4;1021.2
08.08.2016;2016;8;8;20.4;3.8;5.3;4.0;16.0;68.1;1015.8
09.08.2016;2016;8;9;17.1;.0;3.1;2.6;14.0;73.0;1015.6
10.08.2016;2016;8;10;14.3;.0;5.7;2.4;11.0;70.3;1015.8
11.08.2016;2016;8;11;12.8;.1;9.3;3.9;10.5;72.1;1017.6
12.08.2016;2016;8;12;15.4;.6;4.6;2.9;11.6;67.3;1020.1
13.08.2016;2016;8;13;18.6;2.0;4.6;4.1;16.4;77.8;1017.2
14.08.2016;2016;8;14;17.3;.0;6.5;4.4;14.2;72.8;1017.6
15.08.2016;2016;8;15;16.6;.0;13.4;3.6;13.9;75.4;1018.9
16.08.2016;2016;8;16;16.7;.3;5.6;4.3;13.6;72.1;1015.8
17.08.2016;2016;8;17;15.1;10.0;.3;3.6;14.6;85.8;1012.0
18.08.2016;2016;8;18;14.8;1.0;.8;3.6;15.3;91.3;1007.8
19.08.2016;2016;8;19;17.2;.0;8.3;3.0;15.4;80.3;1012.3
20.08.2016;2016;8;20;19.9;.0;10.3;3.3;15.5;69.5;1014.5
21.08.2016;2016;8;21;18.6;10.8;3.9;2.6;19.1;89.4;1015.2
22.08.2016;2016;8;22;17.4;.0;6.1;1.5;17.1;87.4;1022.0
23.08.2016;2016;8;23;16.3;4.4;.5;2.8;17.4;93.4;1024.0
24.08.2016;2016;8;24;17.0;.1;9.9;2.1;17.1;88.6;1026.8
25.08.2016;2016;8;25;18.5;.0;10.4;2.9;16.5;79.8;1025.5
26.08.2016;2016;8;26;21.0;.0;12.7;5.3;15.9;66.8;1020.7
27.08.2016;2016;8;27;18.8;.0;12.3;3.4;17.2;79.1;1020.2
28.08.2016;2016;8;28;22.0;.1;11.5;2.6;18.3;71.8;1015.9
29.08.2016;2016;8;29;20.1;.0;6.2;4.5;16.9;73.0;1011.3
30.08.2016;2016;8;30;16.3;.0;7.9;4.4;13.8;75.1;1020.2
31.08.2016;2016;8;31;17.0;.0;10.5;2.6;15.9;83.1;1023.0
01.09.2016;2016;9;1;18.9;.0;12.0;3.0;14.4;70.1;1019.1
02.09.2016;2016;9;2;16.8;.0;8.7;2.6;15.2;80.1;1018.2
03.09.2016;2016;9;3;18.3;.3;4.8;3.3;15.6;75.3;1014.9
04.09.2016;2016;9;4;15.5;9.4;.0;2.0;16.3;92.8;1010.2
05.09.2016;2016;9;5;16.9;.0;7.8;3.9;15.3;80.1;1013.9
06.09.2016;2016;9;6;17.1;.0;10.2;2.8;15.1;77.8;1026.4
07.09.2016;2016;9;7;17.5;.0;11.9;2.3;14.8;77.4;1024.3
08.09.2016;2016;9;8;17.2;.0;11.0;2.0;15.4;80.4;1017.5
09.09.2016;2016;9;9;20.4;.0;10.7;2.0;19.3;82.1;1015.3
10.09.2016;2016;9;10;18.4;.0;4.6;1.6;19.3;91.5;1018.1
11.09.2016;2016;9;11;19.4;.0;5.6;1.8;19.9;89.3;1018.6
12.09.2016;2016;9;12;18.7;.0;9.7;2.1;19.9;92.0;1021.9
13.09.2016;2016;9;13;19.1;.1;9.8;3.1;17.9;81.3;1022.0
14.09.2016;2016;9;14;17.3;.0;8.4;2.9;16.1;82.4;1021.4
15.09.2016;2016;9;15;16.2;.0;10.9;2.1;14.6;80.6;1019.9
16.09.2016;2016;9;16;16.3;.0;11.3;2.9;15.3;83.4;1016.7
17.09.2016;2016;9;17;16.9;.0;11.3;4.4;14.2;74.0;1017.1
18.09.2016;2016;9;18;14.1;.0;9.5;5.4;10.1;63.6;1019.8
19.09.2016;2016;9;19;13.9;.0;8.8;3.3;9.4;60.0;1019.2
20.09.2016;2016;9;20;15.4;1.0;.5;3.3;12.7;72.9;1017.1
21.09.2016;2016;9;21;13.7;.2;9.9;3.0;11.0;70.5;1020.8
22.09.2016;2016;9;22;14.2;3.5;6.0;3.4;12.5;77.9;1021.1
23.09.2016;2016;9;23;13.6;.6;.2;3.3;12.9;82.9;1020.3
24.09.2016;2016;9;24;14.3;.0;8.2;3.6;12.3;77.4;1022.4
25.09.2016;2016;9;25;12.2;.1;9.5;1.8;12.0;85.3;1025.2
26.09.2016;2016;9;26;11.5;.0;10.3;2.8;10.6;80.0;1026.1
27.09.2016;2016;9;27;9.8;.0;11.0;2.5;9.3;78.9;1028.0
28.09.2016;2016;9;28;11.5;1.8;.1;4.1;12.0;87.1;1018.1
29.09.2016;2016;9;29;16.9;.0;2.0;3.6;15.4;79.8;1011.2
30.09.2016;2016;9;30;15.7;.5;7.5;4.0;12.0;68.9;1010.2
01.10.2016;2016;10;1;12.9;5.9;4.2;3.1;12.5;84.6;1013.4
02.10.2016;2016;10;2;15.4;.1;5.2;2.6;14.6;84.5;1011.4
03.10.2016;2016;10;3;13.5;1.6;.0;3.8;13.8;89.0;1021.0
04.10.2016;2016;10;4;12.3;3.5;6.1;9.5;9.0;62.9;1030.8
05.10.2016;2016;10;5;10.5;.5;.0;11.4;9.1;72.0;1025.1
06.10.2016;2016;10;6;9.4;3.1;.0;7.4;10.2;86.5;1019.8
07.10.2016;2016;10;7;7.8;4.4;.0;3.3;9.7;91.9;1018.7
08.10.2016;2016;10;8;9.1;7.4;.0;3.8;9.9;85.5;1017.6
09.10.2016;2016;10;9;7.5;.0;1.7;2.5;9.0;86.9;1020.0
10.10.2016;2016;10;10;8.6;.7;.0;2.4;10.5;93.8;1022.5
11.10.2016;2016;10;11;7.0;.0;.0;4.9;8.3;83.1;1024.3
12.10.2016;2016;10;12;7.2;.0;.0;5.1;8.5;83.1;1026.3
13.10.2016;2016;10;13;6.7;.0;7.1;4.3;7.6;77.8;1027.5
14.10.2016;2016;10;14;5.8;.0;7.7;3.3;7.5;82.0;1026.7
15.10.2016;2016;10;15;3.7;.0;6.8;4.9;6.7;84.9;1024.6
16.10.2016;2016;10;16;5.0;.0;8.4;5.0;6.4;74.3;1030.5
17.10.2016;2016;10;17;5.9;.0;6.9;5.4;6.6;71.9;1031.0
18.10.2016;2016;10;18;8.1;.0;3.1;5.0;8.5;79.4;1023.4
19.10.2016;2016;10;19;8.5;.8;.0;5.0;10.2;92.1;1018.0
20.10.2016;2016;10;20;8.3;14.2;.9;4.5;10.2;92.9;1019.0
21.10.2016;2016;10;21;5.7;4.1;.0;5.3;8.5;92.6;1017.6
22.10.2016;2016;10;22;5.9;.0;.0;4.6;8.7;94.1;1015.7
23.10.2016;2016;10;23;7.0;1.3;.1;4.3;9.4;93.5;1020.2
24.10.2016;2016;10;24;7.4;1.2;.0;4.5;9.4;91.4;1020.9
25.10.2016;2016;10;25;7.7;1.2;.1;2.6;10.1;96.0;1019.2
26.10.2016;2016;10;26;6.2;.0;.4;2.8;7.7;82.4;1027.6
